id,price,number_of_reviews,last_review,neighbourhood,name,availability_365,host_id,room_type,latitude,longitude,coords,pais
18828786,60,30,2023-08-27,Cayo,Home in Cayo District · ★4.53 · 2 bedrooms · 4 beds · 1 bath,359,119583818,Entire home/apt,17.11287,-88.92829,"17.11287,-88.92829",Belize
18893101,633,16,2023-08-01,Belize Islands,Condo in San Pedro · ★5.0 · 2 bedrooms · 4 beds · 2 baths,235,131651367,Entire home/apt,17.95777130126953,-87.93724060058594,"17.95777130126953,-87.93724060058594",Belize
18913159,663,0,,Belize Islands,Condo in Ambergris Caye · 2 bedrooms · 4 beds · 2 baths,0,131811011,Entire home/apt,17.94333,-87.94554,"17.94333,-87.94554",Belize
18933055,89,0,,Cayo,Place to stay in San Ignacio · 1 bedroom · 1 bed · 1 private bath,0,74235812,Private room,17.15925,-89.06893,"17.15925,-89.06893",Belize
18950489,107,65,2023-08-09,Belize Islands,Rental unit in San Pedro · ★4.89 · 1 bedroom · 1 bed · 1 bath,244,27842054,Entire home/apt,17.9128,-87.96898,"17.9128,-87.96898",Belize
18963290,111,60,2023-03-22,Cayo,Rental unit in San Ignacio · ★4.97 · 1 bedroom · 1 bed · 1 bath,299,111666560,Entire home/apt,17.14894,-89.07023,"17.14894,-89.07023",Belize
18974444,522,5,2021-10-10,Stann Creek Mainland,Condo in Seine Bight · ★4.75 · 2 bedrooms · 2 beds · 2 baths,295,120899304,Entire home/apt,16.58857,-88.35959,"16.58857,-88.35959",Belize
19053918,246,136,2023-09-19,Belize Islands,Home in San Pedro · ★4.85 · 1 bedroom · 1 bed · 1 bath,259,70387245,Entire home/apt,17.91649,-87.96426,"17.91649,-87.96426",Belize
19065675,605,17,2023-08-10,Cayo,Home in San Ignacio · ★4.41 · 2 bedrooms · 5 beds · 0 baths,364,76414486,Entire home/apt,17.16457,-89.07151,"17.16457,-89.07151",Belize
19067975,482,19,2022-11-26,Cayo,Rental unit in San Ignacio · ★4.26 · 3 bedrooms · 6 beds · 2 baths,364,76414486,Entire home/apt,17.1648,-89.07097,"17.1648,-89.07097",Belize
19146158,168,83,2023-05-16,Cayo,Home in San Ignacio · ★4.93 · 1 bedroom · 1 bed · 1 bath,339,39946721,Entire home/apt,17.14978,-89.07211,"17.14978,-89.07211",Belize
19161439,189,46,2023-04-09,Belize Islands,Condo in San Pedro · ★4.63 · 1 bedroom · 2 beds · 1 bath,365,76414486,Entire home/apt,17.9343,-87.95386,"17.9343,-87.95386",Belize
19197475,2044,0,,Stann Creek Mainland,Boutique hotel in Placencia · 2 bedrooms · 2 beds · 2.5 baths,0,133121846,Private room,16.52621,-88.36488,"16.52621,-88.36488",Belize
19197477,1022,0,,Stann Creek Mainland,Boutique hotel in Placencia · 2 bedrooms · 2 beds · 2 baths,0,133121846,Private room,16.52621,-88.36488,"16.52621,-88.36488",Belize
19197478,1022,0,,Stann Creek Mainland,Boutique hotel in Placencia · 2 bedrooms · 2 beds · 2 baths,0,133121846,Private room,16.52621,-88.36488,"16.52621,-88.36488",Belize
19197480,901,0,,Stann Creek Mainland,Boutique hotel in Placencia · 2 bedrooms · 2 beds · 2 baths,0,133121846,Private room,16.52621,-88.36488,"16.52621,-88.36488",Belize
19197482,780,0,,Stann Creek Mainland,Boutique hotel in Placencia · 2 bedrooms · 2 beds · 2 baths,0,133121846,Private room,16.52621,-88.36488,"16.52621,-88.36488",Belize
19207854,101,76,2023-07-29,Cayo,Rental unit in San Ignacio · ★4.82 · 1 bedroom · 1 bed · 1 bath,363,107202270,Entire home/apt,17.16267,-89.0716,"17.16267,-89.0716",Belize
19296963,200,208,2023-07-16,Belize Islands,Home in Caye Caulker · ★4.92 · 1 bedroom · 1 bed · 1 bath,287,52702883,Entire home/apt,17.73917,-88.02818,"17.73917,-88.02818",Belize
19360701,50,36,2022-11-04,Belize Mainland,Bungalow in Ladyville · ★4.83 · 2 bedrooms · 3 beds · 1 bath,172,135691046,Entire home/apt,17.590120315551758,-88.3573226928711,"17.590120315551758,-88.3573226928711",Belize
19363369,242,18,2022-11-16,Belize Islands,Rental unit in Belize · ★4.94 · 1 bedroom · 1 bath,271,127097068,Entire home/apt,17.74003,-88.02702,"17.74003,-88.02702",Belize
19384294,770,2,2018-05-09,Belize Islands,Villa in Belize · 2 bedrooms · 2 beds · 3 baths,0,133981431,Entire home/apt,17.97697,-87.92533,"17.97697,-87.92533",Belize
19404074,582,19,2023-03-22,Belize Islands,Condo in San Pedro · ★5.0 · 2 bedrooms · 2 beds · 2 baths,294,94965498,Entire home/apt,17.94909,-87.94347,"17.94909,-87.94347",Belize
19468009,705,3,2023-07-18,Belize Islands,Home in San Pedro · ★5.0 · 2 bedrooms · 2 beds · 2 baths,87,127814329,Entire home/apt,17.90948,-87.9702,"17.90948,-87.9702",Belize
19474232,234,43,2023-04-08,Belize Mainland,Home in Ladyville · ★4.91 · 2 bedrooms · 2 beds · 1 bath,274,136631114,Entire home/apt,17.57135,-88.34563,"17.57135,-88.34563",Belize
19584738,161,14,2023-07-13,Cayo,Cabin in Belize · ★4.50 · 2 bedrooms · 3 beds · 1 bath,360,100219117,Entire home/apt,17.21836,-88.93142,"17.21836,-88.93142",Belize
19607912,3829,4,2023-02-05,Stann Creek Mainland,Home in Placencia · ★5.0 · 4 bedrooms · 4 beds · 4.5 baths,250,137870493,Entire home/apt,16.5878,-88.36173,"16.5878,-88.36173",Belize
19618933,584,5,2020-01-31,Stann Creek Mainland,Rental unit in Placencia · ★5.0 · 2 bedrooms · 4 beds · 2 baths,0,137986327,Entire home/apt,16.50971,-88.37149,"16.50971,-88.37149",Belize
19655413,101,61,2023-07-24,Belize Islands,Home in Caye Caulker · ★4.61 · 2 bedrooms · 2 beds · 1 bath,202,157752,Entire home/apt,17.73843,-88.03357,"17.73843,-88.03357",Belize
19673027,322,32,2023-01-21,Belize Islands,Guesthouse in San Pedro · ★4.88 · Studio · 1 bed · 1 bath,314,1120393,Entire home/apt,17.89276,-87.97908,"17.89276,-87.97908",Belize
19680926,285,88,2023-06-23,Stann Creek Mainland,Rental unit in Placencia · ★4.97 · 2 bedrooms · 3 beds · 2 baths,179,138608650,Entire home/apt,16.51855,-88.36895,"16.51855,-88.36895",Belize
19804689,732,70,2023-08-12,Belize Islands,Villa in San Pedro · ★4.79 · 4 bedrooms · 5 beds · 2 baths,270,139883288,Entire home/apt,17.93498,-87.957718,"17.93498,-87.957718",Belize
19844161,665,2,2019-03-19,Belize Islands,Condo in Ambergris Caye · 2 bedrooms · 2 beds · 2 baths,318,85339670,Entire home/apt,17.93569,-87.95201,"17.93569,-87.95201",Belize
19848130,81,13,2022-03-05,Cayo,Rental unit in Belize · ★4.92 · 1 bedroom · 1 bed · 1 bath,364,128592928,Entire home/apt,17.06427,-89.14328,"17.06427,-89.14328",Belize
19912260,1495,0,,Belize Islands,Home in Long Caye · 4 bedrooms · 6 beds · 1 bath,0,141027290,Entire home/apt,17.62537,-88.06808,"17.62537,-88.06808",Belize
19930308,278,6,2023-04-10,Stann Creek Mainland,Boutique hotel in Placencia · ★4.83 · 1 bedroom · 2 beds · 1 private bath,312,58097670,Hotel room,16.51505,-88.36642,"16.51505,-88.36642",Belize
19933120,480,64,2023-08-13,Belize Islands,Rental unit in San Pedro · ★4.86 · 3 bedrooms · 4 beds · 2 baths,146,9631757,Entire home/apt,17.91745,-87.96426,"17.91745,-87.96426",Belize
19944320,359,12,2023-01-21,Stann Creek Mainland,Boutique hotel in Placencia · ★4.83 · 2 bedrooms · 2 beds · 1 private bath,281,58097670,Hotel room,16.51496,-88.36815,"16.51496,-88.36815",Belize
19945361,214,10,2022-05-17,Stann Creek Mainland,Boutique hotel in Placencia · ★4.70 · 1 bedroom · 2 beds · 1 private bath,277,58097670,Hotel room,16.51615,-88.36842,"16.51615,-88.36842",Belize
19996231,302,9,2023-09-19,Corozal,Guesthouse in Corozal · ★5.0 · 1 bedroom · 2 beds · 1 bath,346,141849847,Entire home/apt,18.39606,-88.37044,"18.39606,-88.37044",Belize
20010573,101,102,2023-07-27,Corozal,Guesthouse in Corozal · ★4.87 · 1 bedroom · 2 beds · 1 private bath,245,142045688,Private room,18.39249,-88.38435,"18.39249,-88.38435",Belize
20064849,236,27,2023-09-07,Corozal,Guesthouse in Corozal · ★4.96 · 1 bedroom · 1 bed · 1 bath,348,141849847,Entire home/apt,18.39807,-88.37296,"18.39807,-88.37296",Belize
20118004,105,76,2023-04-14,Stann Creek Mainland,Guest suite in Hopkins · ★4.91 · 1 bedroom · 1 bed · 1 private bath,162,102699419,Private room,16.85272,-88.27898,"16.85272,-88.27898",Belize
20122127,105,95,2023-08-23,Stann Creek Mainland,Guest suite in Hopkins · ★4.95 · 1 bedroom · 1 bed · 1 private bath,116,102699419,Private room,16.85262,-88.27905,"16.85262,-88.27905",Belize
20156373,375,137,2023-08-30,Stann Creek Mainland,Home in Placencia · ★4.96 · 2 bedrooms · 2 beds · 2 baths,179,143431215,Entire home/apt,16.52291,-88.36875,"16.52291,-88.36875",Belize
20187602,107,28,2023-03-21,Belize Islands,Rental unit in San Pedro · ★4.96 · 1 bedroom · 1 bed · 1 bath,273,27842054,Entire home/apt,17.9128,-87.96898,"17.9128,-87.96898",Belize
20204890,322,0,,Belize Islands,Condo in San Pedro · 1 bedroom · 2 beds · 1 bath,228,91005746,Entire home/apt,17.89189,-87.97941,"17.89189,-87.97941",Belize
20205251,322,1,2022-01-20,Belize Islands,Condo in San Pedro · 1 bedroom · 2 beds · 1 bath,286,91005746,Entire home/apt,17.89372,-87.97998,"17.89372,-87.97998",Belize
20207244,403,3,2019-12-29,Belize Islands,Condo in San Pedro · ★5.0 · 2 bedrooms · 3 beds · 2 baths,244,91005746,Entire home/apt,17.89472,-87.97883,"17.89472,-87.97883",Belize
20207354,403,2,2023-02-21,Belize Islands,Condo in San Pedro · 2 bedrooms · 3 beds · 2 baths,273,91005746,Entire home/apt,17.89287,-87.98034,"17.89287,-87.98034",Belize
20207612,403,5,2023-01-28,Belize Islands,Condo in San Pedro · ★5.0 · 3 bedrooms · 5 beds · 2 baths,279,91005746,Entire home/apt,17.89423,-87.97799,"17.89423,-87.97799",Belize
20207673,403,4,2023-04-15,Belize Islands,Condo in San Pedro · ★4.0 · 3 bedrooms · 6 beds · 2 baths,180,91005746,Entire home/apt,17.89277,-87.97926,"17.89277,-87.97926",Belize
20207716,403,2,2022-03-31,Belize Islands,Condo in San Pedro · 3 bedrooms · 5 beds · 2 baths,248,91005746,Entire home/apt,17.89423,-87.97837,"17.89423,-87.97837",Belize
20207761,403,0,,Belize Islands,Condo in San Pedro · 3 bedrooms · 5 beds · 2 baths,268,91005746,Entire home/apt,17.89204,-87.97825,"17.89204,-87.97825",Belize
20207804,403,9,2022-11-22,Belize Islands,Condo in San Pedro · ★5.0 · 3 bedrooms · 3 beds · 2 baths,218,91005746,Entire home/apt,17.89402,-87.97961,"17.89402,-87.97961",Belize
20207870,403,2,2023-04-26,Belize Islands,Condo in San Pedro · 3 bedrooms · 5 beds · 2 baths,234,91005746,Entire home/apt,17.89442,-87.97971,"17.89442,-87.97971",Belize
20207926,322,8,2023-02-06,Belize Islands,Tiny home in San Pedro · ★4.88 · 1 bedroom · 1 bed · 1 bath,328,91005746,Entire home/apt,17.89274,-87.97845,"17.89274,-87.97845",Belize
20210000,453,64,2023-08-06,Belize Islands,Home in Caye Caulker · ★4.89 · 3 bedrooms · 7 beds · 2 baths,295,143951272,Entire home/apt,17.73642,-88.02916,"17.73642,-88.02916",Belize
20254277,443,26,2023-08-08,Belize Mainland,Rental unit in Belize City · ★4.73 · 2 bedrooms · 2 beds · 2 baths,23,130129695,Entire home/apt,17.50611,-88.18956,"17.50611,-88.18956",Belize
20281310,1086,1,2017-12-21,Belize Islands,Condo in San Pedro · 2 bedrooms · 2 beds · 2.5 baths,0,144636816,Entire home/apt,17.95189,-87.94077,"17.95189,-87.94077",Belize
20281766,200,182,2023-09-12,Stann Creek Mainland,Bungalow in Placencia · ★4.93 · Studio · 1 bed · 1 bath,172,143431215,Entire home/apt,16.52301,-88.36858,"16.52301,-88.36858",Belize
20282249,159,152,2023-08-19,Stann Creek Mainland,Bungalow in Placencia · ★4.92 · Studio · 1 bed · 1 bath,193,143431215,Entire home/apt,16.52307,-88.36854,"16.52307,-88.36854",Belize
20357284,89,203,2023-08-08,Cayo,Cabin in San Ignacio · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,90,145194031,Private room,17.16117,-89.0695,"17.16117,-89.0695",Belize
20392274,417,0,,Belize Islands,Condo in Ambergris Caye · 2 bedrooms · 1 bed · 1 bath,188,85339670,Entire home/apt,17.93504,-87.95244,"17.93504,-87.95244",Belize
20394973,381,11,2020-02-14,Cayo,Home in Belmopan · ★4.91 · 3 bedrooms · 3 beds · 2 baths,0,146876000,Entire home/apt,17.25756,-88.76009,"17.25756,-88.76009",Belize
20471865,1915,10,2018-07-24,Belize Islands,Villa in San Pedro · ★5.0 · 3 bedrooms · 3 beds · 3 baths,246,43962459,Entire home/apt,17.95543,-87.93968,"17.95543,-87.93968",Belize
20471866,1915,16,2018-02-09,Belize Islands,Villa in San Pedro · ★4.63 · 3 bedrooms · 3 beds · 3 baths,266,43962459,Entire home/apt,17.956,-87.93973,"17.956,-87.93973",Belize
20472094,1915,9,2022-03-19,Belize Islands,Villa in San Pedro · ★4.89 · 3 bedrooms · 4 beds · 3 baths,253,43962459,Entire home/apt,17.95672,-87.94002,"17.95672,-87.94002",Belize
20472098,1915,6,2018-04-18,Belize Islands,Villa in San Pedro · ★4.67 · 3 bedrooms · 4 beds · 3 baths,322,43962459,Entire home/apt,17.95595,-87.93974,"17.95595,-87.93974",Belize
20493903,167,43,2023-08-01,Cayo,Rental unit in San Ignacio · ★4.88 · Studio · 1 bed · 1 bath,355,76414486,Entire home/apt,17.16759,-89.12068,"17.16759,-89.12068",Belize
20513597,58,38,2019-10-26,Belize Mainland,Bungalow in Ladyville · ★4.76 · 2 bedrooms · 2 beds · 1 bath,202,135691046,Entire home/apt,17.590333938598633,-88.35771942138672,"17.590333938598633,-88.35771942138672",Belize
20522580,967,11,2023-07-17,Belize Islands,Villa in San Pedro · ★4.82 · 3 bedrooms · 4 beds · 3.5 baths,160,146517735,Entire home/apt,17.9749,-87.92688,"17.9749,-87.92688",Belize
20522581,1342,8,2022-05-29,Belize Islands,Villa in San Pedro · ★5.0 · 3 bedrooms · 6 beds · 3 baths,174,146517735,Entire home/apt,17.97533,-87.927,"17.97533,-87.927",Belize
20522583,975,0,,Belize Islands,Villa in San Pedro · 3 bedrooms · 3 beds · 3 baths,189,146517735,Entire home/apt,17.97465,-87.92749,"17.97465,-87.92749",Belize
20522585,975,19,2023-06-15,Belize Islands,Villa in San Pedro · ★5.0 · 3 bedrooms · 3 beds · 3 baths,157,146517735,Entire home/apt,17.97331,-87.92742,"17.97331,-87.92742",Belize
20522586,1381,6,2021-11-21,Belize Islands,Villa in San Pedro · ★5.0 · 3 bedrooms · 6 beds · 3 baths,180,146517735,Entire home/apt,17.97521,-87.92574,"17.97521,-87.92574",Belize
20522587,963,5,2021-11-26,Belize Islands,Villa in San Pedro · ★5.0 · 3 bedrooms · 4 beds · 3 baths,154,146517735,Entire home/apt,17.97533,-87.92677,"17.97533,-87.92677",Belize
20532327,236,18,2023-03-30,Corozal,Guesthouse in Corozal · ★5.0 · 1 bedroom · 1 bed · 1 bath,338,141849847,Entire home/apt,18.39497,-88.37256,"18.39497,-88.37256",Belize
20532610,236,0,,Corozal,Guesthouse in Corozal · 1 bedroom · 1 bed · 1 bath,352,141849847,Entire home/apt,18.39734,-88.37069,"18.39734,-88.37069",Belize
20533476,236,1,2023-03-19,Corozal,Guesthouse in Corozal · 1 bedroom · 1 bed · 1 bath,352,141849847,Entire home/apt,18.39475,-88.3729,"18.39475,-88.3729",Belize
20534882,149,5,2023-02-10,Stann Creek Mainland,Cabin in Placencia · ★3.60 · 1 bedroom · 1 bed · 1 bath,365,76414486,Entire home/apt,16.51618,-88.36854,"16.51618,-88.36854",Belize
20535183,236,13,2023-06-17,Corozal,Guesthouse in Corozal · ★5.0 · 1 bedroom · 1 bed · 1 bath,352,141849847,Entire home/apt,18.39619,-88.37235,"18.39619,-88.37235",Belize
20584525,504,51,2023-08-05,Belize Islands,Rental unit in Caye Caulker · ★4.90 · 3 bedrooms · 6 beds · 3 baths,245,13100806,Entire home/apt,17.738201141357422,-88.02558898925781,"17.738201141357422,-88.02558898925781",Belize
20599884,310,30,2023-07-01,Belize Islands,Rental unit in Caye Caulker · ★4.93 · 2 bedrooms · 4 beds · 2 baths,260,13100806,Entire home/apt,17.738201141357422,-88.02558898925781,"17.738201141357422,-88.02558898925781",Belize
20599902,554,52,2023-06-29,Belize Islands,Rental unit in Caye Caulker · ★4.94 · 3 bedrooms · 6 beds · 3 baths,264,13100806,Entire home/apt,17.738201141357422,-88.02558898925781,"17.738201141357422,-88.02558898925781",Belize
20617333,111,161,2023-09-22,Belize Islands,Boutique hotel in Caye Caulker · ★4.98 · 1 bedroom · 2 beds · 1 private bath,208,147366013,Private room,17.73921,-88.02623,"17.73921,-88.02623",Belize
20621855,302,59,2023-09-08,Belize Islands,Rental unit in Caye Caulker · ★5.0 · 2 bedrooms · 4 beds · 2 baths,273,13100806,Entire home/apt,17.738201141357422,-88.02558898925781,"17.738201141357422,-88.02558898925781",Belize
20691015,111,109,2023-06-20,Cayo,Townhouse in San Ignacio · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,299,43141320,Private room,17.15699,-89.07769,"17.15699,-89.07769",Belize
20692955,111,106,2023-05-25,Cayo,Loft in San Ignacio · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,362,43141320,Private room,17.15666,-89.07735,"17.15666,-89.07735",Belize
20763562,393,38,2023-05-15,Stann Creek Mainland,Home in Hopkins · ★4.95 · 1 bedroom · 1 bed · 1 bath,269,96865934,Entire home/apt,16.82944,-88.26637,"16.82944,-88.26637",Belize
20800734,312,8,2023-01-23,Belize Islands,Condo in San Pedro · ★4.25 · 2 bedrooms · 2 beds · 1 bath,0,45444370,Entire home/apt,17.91522,-87.96766,"17.91522,-87.96766",Belize
20844525,75,16,2023-09-04,Cayo,Home in San Ignacio · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,93,6999620,Private room,17.15597,-89.06995,"17.15597,-89.06995",Belize
20885366,1610,7,2023-03-25,Stann Creek Mainland,Condo in Seine Bight · ★5.0 · 4 bedrooms · 10 beds · 3.5 baths,343,120899304,Entire home/apt,16.5886,-88.35951,"16.5886,-88.35951",Belize
20897409,522,4,2022-12-24,Stann Creek Mainland,Condo in Stann Creek District · ★5.0 · 2 bedrooms · 4 beds · 2 baths,3,120899304,Entire home/apt,16.58863,-88.35956,"16.58863,-88.35956",Belize
20899490,603,1,2023-01-11,Stann Creek Mainland,Condo in Stann Creek District · 3 bedrooms · 4 beds · 2 baths,297,120899304,Entire home/apt,16.58861,-88.35959,"16.58861,-88.35959",Belize
20900443,171,94,2023-07-23,Belize Islands,Guesthouse in Caye Caulker · ★4.85 · 1 bedroom · 2 beds · 1 private bath,320,143951272,Private room,17.73619,-88.02925,"17.73619,-88.02925",Belize
20900673,222,58,2023-09-17,Cayo,Home in San Ignacio · ★4.83 · 3 bedrooms · 4 beds · 2 baths,331,75014132,Entire home/apt,17.15736,-89.06953,"17.15736,-89.06953",Belize
20969572,419,3,2023-02-23,Belize Islands,Home in San Pedro · ★3.67 · 3 bedrooms · 3 beds · 2 baths,365,74539158,Entire home/apt,17.90757,-87.98017,"17.90757,-87.98017",Belize
21011265,252,27,2023-05-13,Belize Islands,Condo in San Pedro · ★4.81 · 1 bedroom · 2 beds · 1 bath,224,151270790,Entire home/apt,17.92187,-87.96015,"17.92187,-87.96015",Belize
21017484,2013,12,2020-02-14,Stann Creek Mainland,Bungalow in Placencia · ★4.83 · 4 bedrooms · 4 beds · 4.5 baths,58,151350251,Entire home/apt,16.53963,-88.35835,"16.53963,-88.35835",Belize
21023529,603,43,2023-08-17,Stann Creek Mainland,Villa in Stann Creek District · ★4.88 · 2 bedrooms · 3 beds · 2 baths,219,10998068,Entire home/apt,16.61243,-88.35311,"16.61243,-88.35311",Belize
21041577,663,7,2023-03-05,Stann Creek Mainland,Condo in Stann Creek District · ★5.0 · 3 bedrooms · 3 beds · 2 baths,266,120899304,Entire home/apt,16.58869,-88.35968,"16.58869,-88.35968",Belize
21041745,343,2,2019-04-19,Stann Creek Mainland,Aparthotel in Seine Bight · 1 bedroom · 3 beds · 1 shared bath,351,151458642,Private room,16.57781,-88.36582,"16.57781,-88.36582",Belize
21058214,272,2,2019-02-10,Stann Creek Mainland,Aparthotel in Seine Bight · 1 bedroom · 1 bed · 1 bath,365,151458642,Entire home/apt,16.57726,-88.36554,"16.57726,-88.36554",Belize
21069298,60,12,2023-08-01,Belize Mainland,Home in Belize City · ★4.67 · 1 bedroom · 4 beds · 1 shared bath,357,9315171,Shared room,17.50746,-88.21737,"17.50746,-88.21737",Belize
21075398,453,22,2023-04-07,Stann Creek Mainland,Aparthotel in Seine Bight · ★4.32 · 2 bedrooms · 8 beds · 2 baths,365,151458642,Entire home/apt,16.57781,-88.36496,"16.57781,-88.36496",Belize
21092122,87,38,2022-11-09,Cayo,Cabin in San Ignacio · ★4.95 · 1 bedroom · 3 beds · 1 private bath,90,145194031,Private room,17.16147,-89.06894,"17.16147,-89.06894",Belize
21095389,363,33,2023-01-13,Belize Islands,Rental unit in San Pedro · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,314,105638793,Entire home/apt,17.87534,-88.01998,"17.87534,-88.01998",Belize
