id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46332977,Home in Placencia · ★5.0 · 5 bedrooms · 9 beds · 6 baths,375022477,Clive,Stann Creek,Stann Creek Mainland,16.58859,-88.35777,Entire home/apt,7601,2,4,2022-08-13,0.15,3,355,0,
46350129,Bed and breakfast in San Antonio · 1 bedroom · 1 bed · 1 private bath,265015573,Paul,Cayo,Cayo,17.08947,-88.98552,Private room,422,1,1,2023-08-18,0.81,8,328,1,
46356253,Condo in Placencia · ★4.24 · 1 bedroom · 2 beds · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.55817,-88.36373,Entire home/apt,218,2,21,2023-04-06,0.66,231,365,6,
46376597,Farm stay in Ontario Village · 1 bedroom · 1 bed · 1 bath,133569483,Darla,Cayo,Cayo,17.224215,-88.890221,Entire home/apt,504,2,0,,,2,270,0,
46385770,Home in San Ignacio · 1 bedroom · 1 bed · 1.5 baths,375378574,Magdalene,Cayo,Cayo,17.15929,-89.07721,Entire home/apt,117,1,2,2022-03-18,0.07,1,252,0,
46395263,Treehouse in Cayo District · 1 bedroom · 1 bed · 1 bath,245845698,Sweet Songs,Cayo,Cayo,17.10393,-89.10378,Entire home/apt,703,1,0,,,6,0,0,
46448309,Home in Corozal · ★5.0 · 1 bedroom · 1 bed · 1 bath,375769845,Michael,Corozal,Corozal,18.37452,-88.40038,Entire home/apt,280,3,6,2023-01-14,0.20,2,1,1,
46465720,Condo in Stann Creek District · ★4.92 · 3 bedrooms · 3 beds · 2 baths,120899304,Herbert,Stann Creek,Stann Creek Mainland,16.62061,-88.35294,Entire home/apt,603,3,25,2023-05-30,0.83,11,266,8,
46469426,Villa in San Pedro · ★4.67 · 1 bedroom · 1 bed · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92104,-87.95918,Entire home/apt,292,3,3,2023-09-17,3,36,293,3,
46469968,Villa in San Pedro · ★4.75 · 2 bedrooms · 3 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92182,-87.96053,Entire home/apt,333,3,28,2023-07-29,1.04,36,337,10,
46521382,Resort in San Pedro · 1 bedroom · 1 bed · 1 private bath,93123112,Lee,Belize,Belize Islands,17.8975,-87.9773,Private room,111,30,2,2023-03-07,0.10,13,316,1,
46660445,Rental unit in Belize City · ★4.94 · Studio · 1 bed · 1 bath,34704358,Tiana,Belize,Belize Mainland,17.512442,-88.226944,Entire home/apt,85,1,142,2023-08-30,4.22,3,273,55,
46660886,Rental unit in Belize City · ★4.93 · Studio · 1 bed · 1 bath,34704358,Tiana,Belize,Belize Mainland,17.512442,-88.226944,Entire home/apt,85,1,126,2023-09-08,3.70,3,293,60,
46662205,Rental unit in Belize City · ★4.90 · 1 bedroom · 2 beds · 1 bath,34704358,Tiana,Belize,Belize Mainland,17.51177,-88.22804,Entire home/apt,94,1,124,2023-09-08,3.66,3,304,71,
46677503,Villa in San Pedro · ★4.70 · 1 bedroom · 1 bed · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92314,-87.95884,Entire home/apt,212,3,27,2023-07-22,0.94,36,253,8,
46678403,Villa in San Pedro · ★4.71 · 1 bedroom · 2 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92242,-87.95871,Entire home/apt,212,3,7,2022-08-06,0.31,36,282,0,
46678826,Villa in San Pedro · ★4.85 · 2 bedrooms · 3 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92312,-87.96053,Entire home/apt,312,3,13,2023-07-25,0.58,36,285,7,
46746729,Condo in San Pedro · ★4.89 · 1 bedroom · 2 beds · 1 bath,377785136,Bryan,Belize,Belize Islands,17.92283,-87.95886,Entire home/apt,453,1,9,2023-04-15,0.28,2,201,4,
46774810,Serviced apartment in Caye Caulker · Studio · 2 beds · 1 bath,63315922,H.L.,Belize,Belize Islands,17.7425,-88.02248,Entire home/apt,121,3,1,2022-07-25,0.07,1,363,0,
46795000,Guesthouse in San Ignacio · ★4.91 · 1 bedroom · 1 bath,378142848,Catherine,Cayo,Cayo,17.14776,-89.08302,Entire home/apt,111,1,93,2023-09-08,3.02,1,320,18,
46811356,Boutique hotel in Ladyville · ★4.64 · 1 bedroom · 1 bed · 1 private bath,9451825,Erin,Belize,Belize Mainland,17.55788,-88.28539,Private room,195,1,11,2023-05-13,0.33,6,364,3,
46834436,Rental unit in Placencia · ★4.91 · 2 bedrooms · 3 beds · 1.5 baths,10430525,Ann,Stann Creek,Stann Creek Mainland,16.52095,-88.37257,Entire home/apt,443,3,44,2023-09-09,1.46,1,301,19,
46947396,Bungalow in Santa Elena · ★4.71 · 2 bedrooms · 2 beds · 2 baths,379408824,Jamie,Cayo,Cayo,17.15853,-89.06589,Entire home/apt,131,1,7,2023-08-16,0.68,1,365,7,
46968592,Cabin in Placencia · 1 bedroom · 2 beds · 0 baths,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.51462,-88.36822,Entire home/apt,147,1,0,,,231,365,0,
47049056,Condo in Placencia · ★5.0 · 6 bedrooms · 7 beds · 4 baths,120899304,Herbert,Stann Creek,Stann Creek Mainland,16.58747,-88.36001,Entire home/apt,1205,3,17,2023-08-04,0.59,11,253,8,
47059096,Home in Dangriga · ★5.0 · 3 bedrooms · 4 beds · 2 baths,358260392,Nadine,Stann Creek,Stann Creek Mainland,16.96456,-88.21824,Entire home/apt,605,2,5,2023-08-20,0.32,1,333,4,
47076396,Condo in San Pedro · ★4.40 · 3 bedrooms · 5 beds · 0 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.89135,-87.98105,Entire home/apt,534,2,25,2023-07-03,0.81,231,343,6,
47293207,Condo in San Pedro · ★4.25 · 2 bedrooms · 2 beds · 1 bath,47639077,Tammy,Belize,Belize Islands,17.9182,-87.96316,Entire home/apt,495,1,4,2023-07-29,0.55,2,364,4,
47393403,Condo in San Pedro · ★4.50 · 2 bedrooms · 2 beds · 2 baths,1120393,"Barbara, Belize & Colombia",Belize,Belize Islands,17.88998794555664,-87.9811019897461,Entire home/apt,403,3,4,2023-03-23,0.22,29,284,3,
47428377,Home in Caye Caulker · ★4.78 · 2 bedrooms · 3 beds · 1 bath,382875785,Watson,Belize,Belize Islands,17.73835,-88.0316,Entire home/apt,151,2,9,2023-07-16,0.39,1,159,5,
47428601,Bed and breakfast in San Pedro · ★5.0 · Studio · 1 bed · 1 private bath,123247651,Thomas,Belize,Belize Islands,17.9963,-87.916702,Private room,298,5,6,2023-02-17,0.22,4,339,3,
47429201,Guest suite in San Pedro · Studio · 1 bed · 1 bath,123247651,Thomas,Belize,Belize Islands,17.9963,-87.916702,Entire home/apt,302,5,1,2022-02-21,0.05,4,174,0,
47429823,Guesthouse in San Pedro · ★4.95 · Studio · 1 bed · 1 bath,123247651,Thomas,Belize,Belize Islands,17.9963,-87.916702,Entire home/apt,322,5,19,2023-04-21,0.68,4,331,9,
47456898,Home in Belize City · 1 bedroom · 1 bed · 1 bath,74902895,Peter & Sarah,Belize,Belize Islands,17.56545,-88.06917,Entire home/apt,2519,2,0,,,1,365,0,
47466079,"Villa in San Pedro, Belize · ★4.86 · 2 bedrooms · 3 beds · 2 baths",11232950,Chad,Belize,Belize Islands,18.036443544780628,-87.89692884099809,Entire home/apt,300,3,56,2023-07-06,1.74,2,312,11,
47467624,Home in San Pedro · ★4.82 · 5 bedrooms · 5 beds · 4.5 baths,109284423,Matthew,Belize,Belize Islands,17.95069,-87.9409,Entire home/apt,1713,3,50,2023-08-20,1.59,3,256,12,
47476439,Condo in San Pedro · ★5.0 · 1 bedroom · 1 bed · 1 bath,377785136,Bryan,Belize,Belize Islands,17.92255,-87.95904,Entire home/apt,453,3,4,2023-04-22,0.22,2,96,3,
47526045,Condo in San Pedro · 2 bedrooms · 3 beds · 2 baths,1120393,"Barbara, Belize & Colombia",Belize,Belize Islands,17.88987,-87.97995,Entire home/apt,403,3,2,2023-01-23,0.11,29,189,1,
47580260,Serviced apartment in Hopkins · ★4.90 · Studio · 1 bed · 1 bath,125883217,Christina,Stann Creek,Stann Creek Mainland,16.84162,-88.27269,Entire home/apt,202,1,20,2023-08-27,0.95,7,225,16,
47593413,Hotel in Caye Caulker · ★4.94 · 6 bedrooms · 6 beds · 0 shared baths,384217460,Pat,Belize,Belize Islands,17.76515,-88.02757,Private room,1060,2,32,2023-04-02,1.09,9,297,7,
47701462,Condo in Belize · ★4.55 · 1 bedroom · 1 bed · 1 bath,197556576,Jessy,Belize,Belize Islands,17.7393,-88.02428,Entire home/apt,81,1,11,2023-07-23,0.34,9,345,4,
47784854,Condo in San Pedro · 1 bedroom · 2 beds · 1 bath,23739236,Joshua & Jennifer,Belize,Belize Islands,17.9331,-87.95618,Entire home/apt,280,3,0,,,2,327,0,
47830519,Cottage in Cristo Rey · ★4.98 · 2 bedrooms · 2 beds · 1 bath,15273468,Alma,Cayo,Cayo,17.13852,-89.04841,Entire home/apt,300,2,87,2023-09-08,3.39,7,236,34,
47883995,Villa in San Pedro · ★5.0 · 2 bedrooms · 3 beds · 2 baths,348426210,StayFloreo,Belize,Belize Islands,17.95142,-87.94079,Entire home/apt,375,1,9,2023-07-05,0.39,15,301,5,
47884002,Villa in San Pedro · 2 bedrooms · 3 beds · 2 baths,348426210,StayFloreo,Belize,Belize Islands,17.95282,-87.94085,Entire home/apt,357,1,1,2023-07-30,0.54,15,327,1,
47884006,Villa in San Pedro · 1 bedroom · 1 bed · 1 bath,348426210,StayFloreo,Belize,Belize Islands,17.95205,-87.94091,Entire home/apt,296,1,1,2023-03-11,0.15,15,349,1,
47884022,Villa in San Pedro · ★4.0 · 2 bedrooms · 3 beds · 2 baths,348426210,StayFloreo,Belize,Belize Islands,17.9527,-87.94193,Entire home/apt,333,1,3,2023-05-23,0.11,15,305,2,
47884026,Villa in San Pedro · ★4.80 · 1 bedroom · 1 bed · 1 bath,348426210,StayFloreo,Belize,Belize Islands,17.95144,-87.94105,Entire home/apt,296,1,5,2023-07-28,0.58,15,341,5,
47884030,Villa in San Pedro · 1 bedroom · 2 beds · 1 bath,348426210,StayFloreo,Belize,Belize Islands,17.95269,-87.94042,Entire home/apt,296,1,2,2023-02-22,0.25,15,311,2,
47884034,Villa in San Pedro · 1 bedroom · 1 bed · 1 bath,348426210,StayFloreo,Belize,Belize Islands,17.95279,-87.94165,Entire home/apt,296,1,0,,,15,311,0,
47884045,Villa in San Pedro · ★4.60 · 1 bedroom · 2 beds · 1 bath,348426210,StayFloreo,Belize,Belize Islands,17.95273,-87.94105,Entire home/apt,296,1,5,2023-08-16,0.27,15,244,4,
47884050,Villa in San Pedro · ★5.0 · 1 bedroom · 1 bed · 1 bath,348426210,StayFloreo,Belize,Belize Islands,17.95204,-87.94216,Entire home/apt,296,1,3,2023-02-26,0.14,15,330,2,
47907693,Condo in Belize · ★4.13 · Studio · 1 bed · 1 bath,197556576,Jessy,Belize,Belize Islands,17.74851,-88.02274,Entire home/apt,97,1,8,2023-04-05,0.26,9,358,1,
47909378,Bed and breakfast in San Pedro · 2 bedrooms · 3 beds · 1 shared bath,15308338,Alexandra,Belize,Belize Islands,17.97588,-87.97086,Private room,705,3,1,2022-01-10,0.05,1,365,0,
47935293,Condo in San Pedro · ★5.0 · 1 bedroom · 1 bed · 1 bath,189206205,Luz Elena And Dale,Belize,Belize Islands,17.925439224651104,-87.9605133086443,Entire home/apt,100,2,6,2023-08-15,2.00,4,336,6,
48007899,Home in San Pedro · ★5.0 · 3 bedrooms · 4 beds · 3.5 baths,314021211,Nick,Belize,Belize Islands,17.96248,-87.93144,Entire home/apt,965,1,12,2023-09-16,0.65,10,265,7,
48082004,Guest suite in Belize · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,189206205,Luz Elena And Dale,Belize,Belize Mainland,17.19065,-88.49841,Entire home/apt,101,2,3,2023-07-16,0.17,4,360,1,
48132645,Guesthouse in Belize · 1 bedroom · 2 beds · 1 bath,388160988,Richard,Belize,Belize Islands,17.73941,-88.02503,Entire home/apt,403,1,0,,,1,364,0,
48142308,Rental unit in Belize City · ★4.31 · 1 bedroom · 2 beds · 1 bath,369207208,Eros,Belize,Belize Mainland,17.50984,-88.19102,Entire home/apt,81,1,32,2023-07-27,1.72,1,82,26,
48143659,Villa in San Pedro · ★5.0 · 5 bedrooms · 5 beds · 4 baths,65390255,Simon,Belize,Belize Islands,17.98122,-87.92221,Entire home/apt,1250,4,6,2023-04-16,0.25,19,238,3,
48153934,Guest suite in Santa Familia Village · 1 bedroom · 4 beds · 1 bath,111194373,David,Cayo,Cayo,17.18079,-89.07801,Entire home/apt,302,2,1,2022-04-19,0.06,3,364,0,
48157010,Home in San Pedro · 3 bedrooms · 5 beds · 3.5 baths,314021211,Nick,Belize,Belize Islands,17.96212,-87.93125,Entire home/apt,965,1,0,,,10,353,0,
48179023,Villa in San Pedro · 4 bedrooms · 4 beds · 3 baths,65390255,Simon,Belize,Belize Islands,17.980339,-87.923131,Entire home/apt,1145,4,1,2023-05-20,0.24,19,239,1,
48209461,Home in San Pedro · ★4.39 · 3 bedrooms · 4 beds · 1 bath,372602323,Faith Noel,Belize,Belize Islands,17.918149948120117,-87.96198272705078,Entire home/apt,302,2,51,2023-09-05,1.79,3,246,16,
48226543,Home in San Pedro · ★5.0 · 3 bedrooms · 3 beds · 4 baths,45929380,Pelican Reef,Belize,Belize Islands,17.87778,-88.01107,Entire home/apt,625,3,6,2023-04-15,0.28,7,327,1,
48243505,Resort in San Ignacio · 1 bedroom · 2 beds · 1 private bath,60399527,San Ignacio,Cayo,Cayo,17.15389,-89.06865,Private room,403,1,0,,,8,288,0,
48243760,Resort in San Ignacio · 1 bedroom · 1 bed · 1 private bath,60399527,San Ignacio,Cayo,Cayo,17.15436,-89.06927,Private room,417,1,2,2021-05-30,0.07,8,326,0,
48244370,Resort in San Ignacio · 1 bedroom · 2 beds · 1 private bath,60399527,San Ignacio,Cayo,Cayo,17.15282,-89.06979,Private room,466,1,2,2022-06-12,0.13,8,341,0,
48244399,Resort in San Ignacio · 1 bedroom · 3 beds · 1 private bath,60399527,San Ignacio,Cayo,Cayo,17.15362,-89.06886,Private room,427,1,2,2022-06-10,0.12,8,263,0,
48266532,Condo in Belize · ★3.40 · 1 bedroom · 2 beds · 1 bath,144478335,Brandon,Belize,Belize Islands,17.73869,-88.02608,Entire home/apt,99,1,5,2023-07-11,0.17,8,360,1,
48279157,Cabin in Caye Caulker · ★5.0 · 1 bedroom · 1 bath,604999,Bobbi,Belize,Belize Islands,17.73768,-88.02804,Entire home/apt,147,2,4,2022-03-06,0.14,30,55,0,
48282452,Rental unit in Placencia · ★5.0 · 1 bedroom · 2 beds · 1 bath,733857,Jacqueline Ann,Stann Creek,Stann Creek Mainland,16.525,-88.36765,Entire home/apt,151,7,5,2023-02-02,0.26,5,130,2,
48282842,Condo in Caye Caulker · ★5.0 · 2 bedrooms · 2 beds · 2 baths,604999,Bobbi,Belize,Belize Islands,17.74098,-88.02706,Entire home/apt,464,2,8,2023-08-02,0.50,30,294,7,
48287613,Home in Corozal · ★5.0 · 3 bedrooms · 4 beds · 2 baths,375769845,Michael,Corozal,Corozal,18.37627,-88.40023,Entire home/apt,401,3,4,2023-02-07,0.29,2,1,3,
48329183,Rental unit in San Pedro · ★4.82 · Studio · 2 beds · 1 bath,389820570,Horacio,Belize,Belize Islands,17.9792,-87.92459,Entire home/apt,191,3,55,2023-08-12,1.84,2,283,21,
48330278,Rental unit in San Pedro · ★4.71 · 1 bedroom · 2 beds · 1 bath,389820570,Horacio,Belize,Belize Islands,17.97939,-87.92451,Entire home/apt,191,3,55,2023-09-04,1.83,2,310,19,
48332221,Resort in San Ignacio · ★4.50 · 1 bedroom · 2 beds · 1 bath,60399527,San Ignacio,Cayo,Cayo,17.15445,-89.06838,Private room,240,1,12,2023-07-15,0.43,8,352,4,
48332749,Resort in San Ignacio · 1 bedroom · 1 bed · 1 bath,60399527,San Ignacio,Cayo,Cayo,17.15292,-89.06908,Private room,859,1,0,,,8,323,0,
48347373,Cottage in Cristo Rey · ★5.0 · 4 bedrooms · 6 beds · 3 baths,15273468,Alma,Cayo,Cayo,17.13927,-89.04723,Entire home/apt,643,2,8,2023-08-01,0.30,7,200,5,
48359287,Resort in San Ignacio · 2 bedrooms · 3 beds · 1 private bath,60399527,San Ignacio,Cayo,Cayo,17.15459,-89.06918,Private room,776,1,0,,,8,311,0,
48381939,Home in San Pedro · ★4.88 · 3 bedrooms · 3 beds · 3 baths,390558710,Gail,Belize,Belize Islands,17.94117,-87.94614,Entire home/apt,1108,4,32,2023-09-01,1.19,1,332,15,
48390304,Home in Caye Caulker · ★4.59 · Studio · 2 beds · 1 bath,138504990,Susan,Belize,Belize Islands,17.73634,-88.03257,Entire home/apt,120,2,32,2023-07-14,1.10,1,347,20,
48399775,Hotel in San Ignacio · 2 bedrooms · 2 beds · 1 private bath,60399527,San Ignacio,Cayo,Cayo,17.15355,-89.06834,Private room,776,1,0,,,8,299,0,
48503185,Cabin in San Ignacio · 4 bedrooms · 5 beds · 1 bath,391400143,Yasmine,Cayo,Cayo,17.15661,-89.07408,Entire home/apt,120,1,0,,,1,0,0,
48608105,Cabin in San Ignacio · ★4.99 · 1 bedroom · 1 bed · 1 bath,38183609,Vanilla Hills,Cayo,Cayo,17.1669,-89.1034,Entire home/apt,453,1,74,2023-08-06,2.63,5,280,28,
48625254,Condo in San Pedro · ★4.67 · Studio · 1 bed · 1 bath,65390255,Simon,Belize,Belize Islands,17.916236,-87.964783,Private room,206,4,12,2022-11-29,0.41,19,254,1,
48625255,Condo in San Pedro · ★5.0 · 1 bedroom · 3 beds · 1 bath,65390255,Simon,Belize,Belize Islands,17.91688,-87.96562,Private room,302,4,9,2022-08-04,0.32,19,292,0,
48637092,Condo in San Pedro · ★5.0 · 1 bedroom · 4 beds · 1 bath,65390255,Simon,Belize,Belize Islands,17.916236,-87.964783,Entire home/apt,302,4,6,2023-05-23,0.23,19,283,2,
48655188,Treehouse in San Ignacio · ★5.0 · 2 bedrooms · 3 beds · 2 shared baths,22923135,Parrot Nest,Cayo,Cayo,17.17268,-89.10932,Private room,198,2,7,2023-07-21,0.33,8,323,4,
48675187,Guesthouse in San Pedro · ★5.0 · Studio · 1 bed · 1 bath,123247651,Thomas,Belize,Belize Islands,17.9963,-87.916702,Entire home/apt,300,5,10,2023-07-05,0.46,4,309,5,
48679536,Rental unit in Caye Caulker  · ★4.67 · 1 bedroom · 1 bed · 1 bath,315936854,Yiu Wah,Belize,Belize Islands,17.737877,-88.027435,Entire home/apt,161,2,9,2023-04-09,0.30,7,365,8,
48701060,Cabin in Middlesex · ★5.0 · 4 bedrooms · 7 beds · 1 bath,251726874,Sattva Land,Stann Creek,Stann Creek Mainland,17.014879,-88.483894,Entire home/apt,324,2,4,2023-06-27,0.21,7,175,2,
48719821,Guest suite in Belize City · ★4.99 · 1 bedroom · 1 bed · 1 private bath,239121410,Michelle,Belize,Belize Mainland,17.49986,-88.18514,Private room,131,1,92,2023-07-23,3.31,3,343,44,
48815079,Rental unit in San Pedro · ★4.80 · 1 bedroom · 1 bed · 2 baths,376430241,Reef,Belize,Belize Islands,17.91374,-87.96752,Entire home/apt,300,3,10,2023-03-05,0.35,7,200,1,
48819045,Rental unit in San Pedro · ★4.95 · 1 bedroom · 1 bed · 2 baths,376430241,Reef,Belize,Belize Islands,17.91482,-87.9685,Entire home/apt,236,3,58,2023-08-12,2.10,7,313,25,
48819986,Rental unit in San Pedro · ★4.82 · 1 bedroom · 1 bed · 2 baths,376430241,Reef,Belize,Belize Islands,17.91277,-87.96856,Entire home/apt,272,3,33,2023-09-04,1.20,7,326,14,
48821187,Rental unit in San Pedro · ★4.57 · 1 bedroom · 1 bed · 2 baths,376430241,Reef,Belize,Belize Islands,17.9151,-87.96705,Entire home/apt,272,3,14,2023-05-29,0.51,7,347,1,
48821647,Rental unit in San Pedro · ★4.78 · 2 bedrooms · 2 beds · 2 baths,376430241,Reef,Belize,Belize Islands,17.91459,-87.9683,Entire home/apt,401,3,41,2023-08-28,1.42,7,336,12,
48822059,Rental unit in San Pedro · ★4.70 · 2 bedrooms · 2 beds · 2 baths,376430241,Reef,Belize,Belize Islands,17.91463,-87.968,Entire home/apt,401,3,54,2023-09-04,1.90,7,316,20,
48823254,Rental unit in San Pedro · ★4.76 · 2 bedrooms · 2 beds · 2 baths,376430241,Reef,Belize,Belize Islands,17.91502,-87.96848,Entire home/apt,490,3,17,2023-05-30,0.60,7,181,1,
48832952,Guest suite in Santa Familia Village · 1 bedroom · 4 beds · 1 bath,111194373,David,Cayo,Cayo,17.18026,-89.08037,Entire home/apt,302,2,0,,,3,365,0,
48835084,Home in Santa Familia Village · 2 bedrooms · 2 beds · 1 bath,111194373,David,Cayo,Cayo,17.18214,-89.07844,Entire home/apt,857,2,0,,,3,365,0,
48849789,Boutique hotel in San Pedro · ★4.22 · 1 bedroom · 2 beds · 1 private bath,335595596,Marceli,Belize,Belize Islands,17.91796,-87.96299,Private room,173,1,9,2022-05-02,0.32,13,314,0,
48871476,Cabin in Placencia · ★5.0 · 1 bedroom · 3 beds · 1 bath,79521004,Isabelle,Stann Creek,Stann Creek Mainland,16.52433307214143,-88.36835599217376,Entire home/apt,245,1,38,2023-09-16,3.02,6,297,36,
48871867,Cottage in Punta Gorda · 6 bedrooms · 9 beds · 7 baths,355944929,HickateeCottages,Toledo,Toledo Mainland,16.09421,-88.8316,Entire home/apt,1207,1,0,,,1,191,0,
48915074,Bungalow in Cristo Rey · 2 bedrooms · 4 beds · 2 baths,35805826,Cheryl & Jeff,Cayo,Cayo,17.13123,-89.05953,Entire home/apt,287,2,2,2023-01-17,0.22,3,282,2,
48918241,Home in Placencia · ★4.62 · 3 bedrooms · 4 beds · 2 baths,46877365,Brad,Stann Creek,Stann Creek Mainland,16.65890121459961,-88.3119125366211,Entire home/apt,341,3,13,2023-09-04,0.43,2,321,4,
48957776,Boutique hotel in San Ignacio · 1 bedroom · 1 bed · 1 private bath,393686642,Nigel,Cayo,Cayo,16.95631,-88.9789,Private room,599,2,0,,,1,365,0,
48979121,Guesthouse in San Pedro · ★5.0 · Studio · 1 bed · 1 bath,394697923,Lucia,Belize,Belize Islands,18.04343,-87.89508,Entire home/apt,195,30,3,2021-07-11,0.10,1,0,0,
48981053,Tiny home in San Ignacio · 1 bed · 1 bath,228025343,Blessed,Cayo,Cayo,17.13446,-89.08233,Entire home/apt,100,1,0,,,1,0,0,
49016789,Home in Belize City · 3 bedrooms · 3 beds · 1 bath,395254644,Oswald,Belize,Belize Mainland,17.47359,-88.3005,Entire home/apt,252,3,0,,,1,365,0,
49036750,Rental unit in Caye Caulker · ★5.0 · 2 bedrooms · 2 beds · 2 baths,232894525,Rene,Belize,Belize Islands,17.75455,-88.02531,Entire home/apt,453,1,17,2023-08-22,0.64,5,164,10,
49036753,Rental unit in Caye Caulker · ★5.0 · 2 bedrooms · 2 beds · 2 baths,232894525,Rene,Belize,Belize Islands,17.75386,-88.02525,Entire home/apt,453,1,3,2023-07-16,0.11,5,180,2,
49058005,Rental unit in Caye Caulker · ★4.90 · 1 bedroom · 1 bed · 1 bath,232894525,Rene,Belize,Belize Islands,17.75445,-88.02552,Entire home/apt,333,1,10,2023-07-18,0.34,5,157,7,
49059531,Villa in San Pedro · 8 bedrooms · 11 beds · 7.5 baths,33357511,Villa,Belize,Belize Islands,17.88019,-87.99883,Entire home/apt,1612,5,2,2023-05-13,0.12,3,13,1,
49112113,Hotel in Corozal · 2 bedrooms · 3 beds · 1 private bath,346457365,Sylvia,Corozal,Corozal,18.38474,-88.39352,Private room,222,3,0,,,5,265,0,
49171537,Home in Santa Elena · ★4.33 · 1 bedroom · 1 bed · 1 bath,110512261,Sheree,Cayo,Cayo,17.15864,-89.06404,Entire home/apt,101,2,3,2023-08-19,0.11,1,365,1,
